Content,Score,Feature,Heuristic
impossível de fazer reconhecimento fácil para mudar de nível a tela fecha e sai sozinha ai vc nao consegue acessar nada no aplicativo,3,,
"Dentro do app,existe outros APPs,que a pessoa baixa e qdo vai se cadastrar,acusa que os dados são inválidos,principalmente os e-mails. O que tá acontecendo????",3,,
Não consigo cadastrar o meu endereço. O campo de cidade fica inativo e não é preenchido automaticamente mesmo após completar todos os campos ativos.,3,,
"O aplicativo, já faz uma semana que não consigo mudar de nível bronze para prata. Fica no ""aguarde"" ainda hoje estou aguardando. E não consigo atualizar meu cadastro.",3,,
"Consigo fazer login e acessar mas após várias tentativas não consigo fazer o reconhecimento facial, embora proceda de acordo com as instruções. Preciso fazer Prova de Vida mas não consigo",3,,
Aplicativo instável fecha toda hora e não reconhece CEP único de cidades. Espero que seja corrigido tais problemas de acesso!,3,,
"Ola, pq toda vez que eu tento entrar no app, ele vai pra aba do Chrome? E eu não tô conseguindo fazer a validação facial por isso em vez de entrar direto pelo app vai direto pro Chrome me ajudem por favor.",3,,
"Razoável navegação, poderia ser mais objetivo",3,,
O site é meio complicado às vezes não funciona ruim de acessar,3,,
"Tentativa de aumentar nível de segurança , não está funcionando pelo App, fica reiniciando toda fez , caso venha melhorar mudo e atualizo minha avaliação",3,,
"Por enquanto nao da pra eu dar uma boa nota.esta faltando apenas confirmar minha nacionalidade e nao consigo preencher essa informaçao,alem do app travar muito e demorar abrir.so corrigem essa situaçao...desde ja grato??",3,,
Erro ao clicar no botão de reconhecimento facial o app fecha do nada e está dando erro 003 de biometria não entendo isso e também erro de autenticação até agora não consegui acessar o app,3,,
"Estou tentando abrir ainda com dificuldades mas vamos que vamos.tento entrar aperto e a tela só funciona o Qrcode e fica com a tela congelada,não sai da primeira pagina simplesmente não abre,tentei por diversas vezes.",3,,
Não consigo fazer a validação facial! Ele entra na tela e dá erro ! Quero uma solução! Pois quero mudar o bronze para prata ! Mas está complicado !,3,,
"Houveram vários erros no momento de realizar o reconhecimento facial, porém após reinstalar o aplicativo algumas vezes, eventualmente deu certo.",3,,
Nunca completa o cadastro. Sempre trava. Não sei porque é tão complicado para verificar se temos algum dinheiro a receber. É muita burocracia...,3,,
Difícil fazer o reconhecimento. Tentei muita vezes.,3,,
"Não consigo acessar e aumentar para nivel prata, cheio de complicações, e nem tem como ligar para pedir algum a juda. Ja fiz de tudo para poder acessar.",3,,
Um pouco complicado para quem não tem habilidades digitais,3,,
"Porfavor os responsáveis. Podem verificar oq estar acontecendo com esse app. Precisamos utiliza-lo, e automaticamente estar fechando. Porfavor corrijam o erro. Obg.",3,,
Muito difícil achar os códigos q eles pedem para poder ter o licenciamento digital. Não consigo imprimir nem pelo site do Detram e nem pelo APP.,3,,
"Até novembro 2021 estava top, agora não está mais atualizado, só consigo enxergar contra-cheque de novembro 2021. Nem tem opção de atualizar app",3,,
Ele não tem nada do que promete quando vai entrar Ele fica enrolando falando que deu errado pra tudo que é do governo precisa melhorar muito eu mesmo não gosto muito de usar aplicativos que é do governo porque é tudo enrolando,3,,
Achei um pouco ruim na hora de tirar a foto. Uma pessoa leiga terá muitas dificuldades. Poderia melhorar MAIS.,3,,
"Bom dia !! Desde que entrei neste aplicativo , não consigo aumentar o meu nível para ouro e muito menos , saber se há algum resíduo R$ à receber",3,,
"Não consigo alterar meus status de bronze para Prata , na hora que vou incluir meus dados , cai o sistema. Tem como auxiliar por favor ?!!",3,,
"muito difícil usar este aplicativo, muito burocrático, muitas etapas etc.",3,,
"Aplicativo só envia o código de verificação em duas etapas quando bem quer, geralmente quando a gente mas precisa nos deixa na mão, pedimos o reenvio e nada, PRECISA MELHORAR RÁPIDO.",3,,
"Deveria aparecer, entrar com Chrome, e não com govbr. Não faz sentido nenhum, ele sai do app, loga no navegador, depois volta ao app.??",3,,
O app não é amigável!!! Está sempre querendo que troque a senha!!! Deveria ser mais intuitivo e simples!! Não gostei mesmo!!!,3,,
Tente invocar o método virtual 'java.security. PublicKey java.security .cert.Certificate.getPublicKey()' em uma referência de objeto nulo Fica aparecendo essa mensagem quando tento fazer reconhecimento facial. Não dá pra aumentar nível,3,,
"Bom dia o aplicativo não está funcionando bem pede para tirar foto facial mas não atualiza a foto tirada e dá erro todas as vezes ,tem que melhorar e resolver esse probleminha muito obrigado pela atenção",3,,
Ja enviei email p alteraçao de senha e nada e nao consigo abrir a conta.,3,,
"O app é horrível, só funciona para fazer o cadastro básico, a pessoa não consegue aumentar o nível.",3,,
Oi. Na opção subir de nivel no aplicativo nunca acontece nada... Não deveria ir pra opção de tirar foto do rosto? Gostaria de obter suporte quanto a isso.,3,,
"Ele é bom só estar com muito instabilidade, não consigo tirar a foto , pra mudar de bronze pra prata , demora muito pra abrir .",3,,
"O app está sofrendo bugs, não consigo alterar nível, dá erro sem acessar minhas credenciais. Precisa melhorar app.",3,,
Gente que não tá conseguindo subir de nível para o prata e ouro e não tá conseguindo fazer reconhecimento fácil só desinstalar e estalar o aplicativo na mesma hora que dá certo eu consguei assim,3,,
Muito difícil pra assesar coloca pra registrar meu rosto mesmo assim não funciona,3,,
A exportação dos documentos da carteira não está funcionando.,3,,
Por que vcs não adicionam a carteira de trabalho no mesmo app... ficaria tudo em um só app. Nem precisa ser inteligente pra pensar nisso.,3,,
"aplicativo teria nota excelente, mas não reconhece as atualizações feitas nos dados cadastrais nem habilita para fazer reconhecimento facial entre outros campos necessário.",3,,
Três estrelas pq finalmente consegui fazer o reconhecimento facial. Mas depois de dias tentando. Agora funcionou. Se o restante funcionar bem eu mudo pra cinco estrelas.,3,,
"Olá o meu problema com acesso foi resolvido muito abrigado, agora consigo ter acesso a minhas informações, porém ainda encontro dificuldades para acessár pelo APP, para long apenas pelo site Oficial gov.br!??",3,,
"Estou tentando realizar a prova de vida mas infelizmente não estou conseguindo, a cada tentativa aparece um erro diferente. Não sei mais o que fazer, sem falar que o prazo já está se esgotando",3,,
"Não consigo acessar minha conta, pois o código de verificação de duas etapas nunca chega, e eu não consigo nem entrar para desativar, preciso acessar minha carteira de trabalho digital, como que faz???",3,,
Tudo relacionado ao governo e mais complexo,3,,
"Dificuldade em realização do reconhecimento facial. Passos complexos para acessar, antes de ter a senha.",3,,
"Não consigo aumentar meu nível. Qdo vai abrir o reconhecimento facial, da erro no Java. Preciso aumentar o nível.",3,,
"Bom dia! Não consigo validar a foto no App, mim ajudem nesse caso por favor!? E depois de um bom tempo não mim derão resposta e não consigo abrir o aplicativo ??",3,,
"tentei fazer um cadastro, no Gov.br, só que já tinha uma conta sem eu ter criado. de pois de muito tempo, conseguir trocar a senha, e recuperar a conta...",3,,
Não consigo subir o nível e não aparece opção de abrir chamado. Ação necessária para liberar mais serviços.,3,,
"Todas as vezes que preciso demora demais pra acessar meus dados, e estou tentando aumentar meu nível de bronze para prata e não consigo. Já tenho a CT, RG, CPF e CNH e nada de subir o nível",3,,
Difícil acesso. Não abre os ícones,3,,
precisa melhorar o app as vezes nem sempre faz que o próprio app precisa,3,,
"Dica para quem não consegue fazer o uso, limpa o cache do app ou exclui e baixa de novamente fiz isso consegui acessar tranquilamente.",3,,
"Não consigo ter acesso , só aparece q ""Suas preferências de acesso a dados não permitem realizar a biometria "" . Mas alguém apareceu isso",3,,
"Perdi acesso ao e-mail anterior,troquei de número de telefine,fui hackeada,perdi o acesso aos meus dados. Não consigo acessar a carteira digital Rg,carteira de vacinação e etc....por favor peco ajuda de vcs!",3,,
App não abre. Manda #Atualizar mas só fica no Aguarde...,3,,
Descobri que temos que trocar o aparelho para poder funcionar os novos app e ninguém informa...jrr????,3,,
"Vejam a verificação em duas etapas, o código não chega no celular cadastrado, quando chega é com bastante atraso.",3,,
Fiz tudo certo pra abrir o app reconhecimento fácil quando vou pro segundo passo parece usuário bloqueado,3,,
Melhorou bastante na fazer a foto pra fazer a biometria facial já duas vezes este ano sem muito problemas,3,,
"Não consegui saber o valor a receber, e data nascimento dia errado não consigo corrigir.",3,,
Só não permitir a atualização dos dados como nome de rua e-mail ...,3,,
sistema difícil de entender,3,,
"Desinstalei o aplicativo e instalei de novo e funcionou como se nunca tivesse dado problema, 3 estrelas pela chateação que foi ficar todos esses dias tentando e nada.",3,,
"Tenho login e senha, porém quando tento abrir , diz que há erro em minhas credenciais. Porém, se acesso meu INSS via gov.br, da certo. Preciso de outros serviços",3,,
Fiz inúmeras tentativas mas o aplicativo não funciona tem que melhorar isso até porque o Sinesp cidadão sempre funcionou muito bem agora com estas atualizações perdeu a funcionalidade,3,,
"Está muito difícil avançar para o nível prata e ouro, além disso o app não está reconhecendo o CEP da minha região e nem meu e-mail.",3,,
o Reconhecimento facial ainda é bem ruim. muita paciência é necessária.,3,,
Aplicativo não funciona mais !! Só foi anunciar que será preciso ter conta no gov.br para receber o tal do dinheiro esquecido pra não funcionar mais.,3,,
Boa porém com observações a fazer. O aplicativo pede para atualizar com a foto do documento e o escaneamento fácil porém toda vez ao clicar não carrega a página da erro . Eu acho que e mais um bug do governo quem tem já habilitado para conta prata e ouro vai receber e quem não tem perde e o dinheiro retido lá volta para os cofres públicos ... Mais uma vez Brasil sendo Brasil ... Então os responsáveis pela competência e atualização desse bug no aplicativo pedimos a gentileza que arrume ...,3,,
"Também não consigo passar de nível, quando pede pra fazer o reconhecimento facial, volta pra tela de login, está complicado",3,,
Se estivesse funcionando deveria ser bom né.i felizmente já estou a dias tentando se melhorar mudo pra positivo esse aplicativo,3,,
"Aplicativo que a pessoa não pode alternar pra outra página ao mesmo tempo, que é obrigada a começar tudo de novo que estava fazendo, isto dificulta e muito seu manuseio, pelo menos foi assim quando fui redefinir a senha, não sei se é assim também durante outras aplicaçõe,s só vou saber quando depois de várias tentativas finalmente eu conseguir ter acesso.",3,,
"Quando o app abre demora muito para logar, insiro os dados de login, mas não consigo acessar Quando entra no campo reconhecimento fácil o app fecha.",3,,
Muito RUIM o reconhecimento facial na hora de logar. Você não pode nem mudar de aparência. Desaprovado essa maneira de logar pois demora reconhecer.,3,,
"Nessa versão atualizada de fato da erro nao consegui fazer o reconhecimento facial, baixei a versão anterior e consegui fazer o reconhecimento e ta abrindo normalmente o app",3,,
Não abre a página depois do reconhecimento facial.,3,,
"Muito complicado pra usar, cheio de detalhes.",3,,
"Infelizmente pra tá dando ruim, estou tentando saber resultado da perícia médica desde 13 de janeiro e até agora nada, nem a opção desejada aparece mas obrigado assim mesmo pio é que o 135 pede número do Benefício que agente só sabe quando chega pelo correio que também até agora nada ,vai entender, boa tarde",3,,
"o programa é fálio na captura da imagem do rosto. Demora muito. Lembrar que o idoso não tem agilidade nos movimentos. Seria interessante ter um vídeo mostrando como deve-se posicionar frente a câmera. Depois de muitas tentativas, só consegui após assistir um tutorial.",3,,
"reconhecimento facial falho, mais de 50 tentativas pra dar certo...",3,,
"muito burocrático, lento, difícil de utilizar",3,,
"Não consigo completar o cadastro de endereço, não reconhece cep, rua, e cidade fica em escala de cinza não consigo mexer e o que altero não salvo.",3,,
eu acho muito difícil poderiam facilitar um pouco por acho rasuavel,3,,
não é muito acessível com leitores de tela,3,,
Quero fazer o reconhecimento fácil pra migrar o nível e nunca dá certo. Por favor alguém pode concertar isso? E se possível logo. Pois é necessário,3,,
"Gosto do aplicativo,pois tem toda a funcionalidade na palma das mãos. Basicamente tudo que se faz necessário no dia a dia!",3,,
"Também tive dificuldade no reconhecimento facial. Se ajudar alguém, eu segui a orientação de ir ao endereço acesso.gov.br / privacidade/ selos de confiança escolhi fazer a verificação pelo meu banco. Voltando na página principal, inseri uma foto bem 3x4, sem acessórios (não tenho ideia se faz diferença) , em Dados Básicos. Depois disso fui de novo no APP e finalmente consegui ir até o final com o reconhecimento facial.",3,,
Tenho valores a receber e não tenho orientação para saber o valor e/ ou efetuar o saque. Minha conta é prata e mesmo assim não consigo acessar os valores a receber.,3,,
tá com muita burocracia para passar para o nível prata. E é por isso que não consigo consultar os valores a receber do banco central.,3,,
"Toda fez que pede pra reconhecimento facial , fica rodando mais não abre. Para o aplicativo ficar bom terá que ter alguma atualização.",3,,
"Não consigo sair da primeira parte, não aceita nunca o reconhecimento facial, mil tentativas em vão, APP difícil de lidar.",3,,
"Infelizmente não estou conseguindo cadastrar foto e nem o endereço, nem no aplicativo e muito menos pelo site, está dando erro.",3,,
"Fui acessar meu gov. E pediu foto tentei registrar a foto, e houve um bloqueio por várias tentativas, sendo que eu mesmo estava colocando senha corretamente e fez o bloqueio.",3,,
Já tentei várias vezes fazer o reconhecimento facial e dá erro. Primeiro uma mensagem de concluído e em seguida aparece uma tela de erro. O que fazer?,3,,
o site precisa melhorar muito. precisa autenticar aenha varias vezes.,3,,
Achei muito rápido e eficiente no início tive dificuldade porque não tinha observado os detalhe como faze a inscrição depois rápido deu tudo certinho,3,,
Pessoal que está tendo problemas com a selfie eu consegui resolver o meu diminuindo a resolução da câmera o máximo possível .,3,,
Entrei com facilidade no app. E o reconhecimento facial tbm funcionou. Agora vou verificar o restante.,3,,
"O aplicativo é bom, mas, para ser utilizável, precisaria adicionar a funcionalidade de Login por biometria (como na CNH digital) Para ser perfeito, precisaria incluir as incluir as funcionalidades abaixo: 1. Trazer as demais informações disponibilizadas na CNH digital como CRV de veículos vinculados ao CPF e eventuais multas. 2. Incorporar o e-título, trazendo as suas funcionalidades (justificativa de ausência do domínio eleitoral, mudança de zona eleitoral, etc..) -> isso seria legal demais!!",3,,
Preciso realizar reconhecimento facial para obter selo de confiabilidade prata ou ouro e não estou conseguindo os responsaveis por esse app devem corrigir essa falha.,3,,
"Não consigo aumentar de nível, pois sou nível Bronze e preciso aumentar para ter acesso mais completo, mandei um email para o desenvolvedor do aplicativo",3,,
Cada vez que eu digito o meu CPF e a senha aparece a mensagem que são inválidos. Cansei de sempre repetir a mesma coisa,3,,
"Fico tentando abrir o APP e sua fica aparecendo ,aguarde e logo em seguida aparece erro . Veja suas credenciais e volte mais tarde ..",3,,
Quando vou tentar fazer reconhecimento facial simplesmente fecha sozinho,3,,
"Não consigo fazer o reconhecimento facil, mais de horas tentando. Preciso de ajuda.",3,,
"vcs complicam muito p uma simples consulta, fora que não tive opção de trocar o numero de telefone que não existe mais.",3,,
"meu banco é digital Nubank, ele ñ aparece como opção é dificulta bastante o acesso a nessa plataforma se pessoa ñ tiver um vínculo com os banco da lista.",3,,
O meu GOV não apareceu a opção reconhecimento fácil gostaria de saber o que fazer pois não estou conseguindo entrar no aplicativo devido a esse problema,3,,
"Aplicativo está com problemas pra mudar o nível, favor verificar, pois estou tentando já faz um tempo.",3,,
"Quando funciona o login é ótimo. Mas sempre tenho dificuldade de receber a mensagem com o código de autenticação de 2 fatores. Complicado você ativar mais segurança e não conseguir logar. Só consigo logar pelo login do banco. Vocês precisam rever a autenticação de 2 fatores, o envio de mensagens e também a confirmação de imagem, em que os botões de pular/enviar ficam piscando e muitas vezes somem, ficam invisíveis. Só consigo clicar porque sei onde o botão está, mas ele não aparece.",3,,
Programa fecha sozinho durante a validação facial,3,,
Ja estou tentando abrir o app a dias e nao consigo da erro ja atualizei e nada,3,,
"Não atualiza, difícil de abrir",3,,
"Estou tentando a horas fazer o reconhecimento facil para aumentar o meu nivel , mas não funciona é muito estressante !",3,,
Um pouco complicado para acessar e lento.,3,,
"Não consigo aumentar o nível, nem mesmo pelo nortenho. Não consigo fazer o reconhecimento facial, a página fica só carregando",3,,
"muito difícil para quem não entende muito do mundo digital, imagina para idosos que nem tem celulares de tecnologia!",3,,
"estou tentando instalar no meu notebook e não consigo, só aparece dispositivos de celular e que será instalado em breve, embora já esteja instalado no celular",3,,
Estou tentando fazer o reconhecimento facial e não estou conseguindo esqueci minha senha.,3,,
O aplicativo não está fazendo reconhecimento facial para subir o nível da conta para prata. Poderiam verificar o que está acontecendo?,3,,
"Não consigo subir de nível. No momento do reconhecimento facial, não carrega de jeito nenhum.",3,,
Precisa melhorar a interface,3,,
"Pouco explicativo, parece que o objetivo é complicar. Para o idoso como eu, é impossivel operar.",3,,
"Aff, desde ontem eu querendo me escrever no ProUni e nada! Tenho que aumentar o nível da conta pra prata ou ouro, e só fica em "" aguarde "" já tentei em todos os horários, fica difícil ne , vou perder a bolsa ?????",3,,
Não consigo entrar em nada da primeira vez são muitas tentativas para da certo .,3,,
acabei de instalaro APP e surge mensagemde que a versãoestádesatualizada,3,,
"Para fazer as atualizações é muito difícil. Várias pessoas que conheço e tentaram, compartilham da mesma opinião.",3,,
Não consigo aumentar nível e pegar o comprovante de rendimentos.,3,,
Pepino não consigo fazer o cadastro sempre tem erro e não da pra fazer nada não tem passo a passo coreto muito ruim,3,,
Não estou conseguindo concluir o download e não é a memória do meu cel ele faz até 56% e para,3,,
houve muitas falhas e tentativas para a carga do gov.br desde ontem . para quem não tem facilidade com aplicativos isso é ruim.,3,,
"Fiz o cadastro com biometria facial, mas hoje nao consigo acessar o aplicativo. Diz uma mensagem que minhas credenciais nao estão compativeis.",3,,
é bom o app mais demora um pouco pra fazer senha,3,,
"Baixei o app, mas é muita burocracia, vc faz tudo que pedem, no final não dá em nada. Só quero saber se tenho saldo a recebe.",3,,
"Não estou conseguindo aumentar meu nível porque não está abrindo a opção para reconhecimento facial, já exclui e reinstalei o app três vezes e não adiantou",3,,
"Depois de muitos dias eu consegui transformar meu nível em ouro,tem que ter paciência consegui no sábado pela parte da manhã fiquei a semana toda e não consegui mas peço que não desistam uma hora vai dar certo.",3,,
"Acredito na seriedade do serviço prestado. Ética é fundamental na Vida! No país, temos vivenciado, enquanto cidadãos, situações abusivas de corrupção em todos os âmbitos da Política pública brasileira, o que nos faz indignados. Contudo, continuamos acreditando nas políticas e serviços sociais, que são relevantes para a sociedade brasileira. A tecnologia só avança e nem tds conseguem acessar, pois ela não chega para todos, infelizmente. Vamos avançar com a qualidade na política pública!",3,,
Legal o aplicativo porém quando clico pra aumentar o nível fazendo o reconhecimento facial ele trava não abre a aba da câmera e fecha o aplicativo.,3,,
"Acho o app bom, porque é prático e rápido.",3,,
App bom mas ultimamente fala q deu erro e não consigo entrar,3,,
Só falta a plataforma enviar respostas para as perguntas dos usuários,3,,
demora muito com reconhecimento facial,3,,
Cria um aplicativo pra quando a gente começa a usar abre o navegador,3,,
reconhecimento facial complicado.,3,,
Esse APP é dificultoso para as informações e acesso.,3,,
Uma dificudade terrível para fazer o reconhecimento facial .,3,,
Não consigo aumentar o nível,3,,
Eu não consigo ver o horário e local da minha prova alguém pra me ajudar pelo amor ???????,3,,
muita difícil de cadastrar recentemente facial,3,,
recuperação de senha deveria ser descomplicado..,3,,
"ótimo app, podia ter opção de 5 estrela.",3,,
"desde ontem tento recuperar minha senha, precisa melhorar mais",3,,
"Baixei o App justamente pra não precisar estar carregando a identidade física (por medo de perder) e tem que ficar aumentando o nível da conta, parece mais aqueles joguinhos. Gostaria muito de ter meus documentos digitados sem precisar tá ""aumentando o nível da conta"" o que eu nem intendi como se faz.",3,,
"Bom, pode consultar CPF e CNH, mas poderia ter todos os outros doc importantes como CTPS RG, entre outros. App é um pouco instável, mas até o momento da para usar",3,,
Nao estou conseguindo entra pois coloco a senha vai para a segunda etapa que e enviar o cod mais nunca chega e estou precisando trocar o nome e as atividades urgente do meu comércio alguem me ajuda por favor.,3,,
Não consigo entrar no app Fica dando erro e quando consigo entrar aparecer para eu tirar foto do meu rosto e quando tiro a foto da erro novamente e não consigo fazer nada no aplicativo.,3,,
O aplicativo tem um erro quando vai digitar o CEP por exemplo um CEP 8555-0000 ele não aceita prq tem números demais mas está correto assim.,3,,
"Burocrático, complicado e extremamente difícil de usar, apresenta opções de preenchimento de dados automático mas geralmente mostra erro de acordo com a opção escolhida impedindo a conclusão do cadastro.Eu acho que deveria ser um app obrigatório em todos os celulares e nos permitisse visualizar todos os nossos dados vinculados ao CPF, como compras,contas em banco, movimentação financeira,dividas em estabelecimentos, cadastro do SUS,bolsa família, auxílio emergencial etc.",3,,
"bom, só o recadastramento fácial que está difícil",3,,
"O app está dando muito erro. Mas consegui resolver, é só desinstalar e instalar novamente, pelo menos comigo funcionou.",3,,
"Não estou conseguindo abrir o app no meu celular não sai da pagina entrar com gov.br. Já cliquei e nada, cheguei até reiniciar o celular e nada o que devo fazer para ter acesso.",3,,
3 estrelas porque fui almentar meu nível e precisou fazer retificação facial e toda vez que fiz mesmo sem calcelar aprecia que eu cancelei ...,3,,
Dificuldade para encontrar o que eu preciso. Aplicativo confuso.,3,,
Pode ser melhor....tempo curto para realizar ..vira o rosto sai do foco e não faz leitura ... a abertura de capitação das informações tinha que ser maior...pois quando vira o rosto não estou vendo se estou no foco..muito mal elaborado....pode melhorar .. tentei várias vezes para conseguir..uma pessoa com dificuldade não conseguirá..perde muito tempo ... infelizmente,3,,
dificuldade de acesso,3,,
Não estou conseguindo subir de nível porque o app está a travar na hora que vou fazer o reconhecimento facial.,3,,
"Acesso difícil, mesmo cadastrada.",3,,
"Bom dia ! Obrigado pelo retorno. Bom o que fiz foi repetir o processo em um horário alternativo, por volta de 1h da noite. Pelo horário e com fluxo menor de acessos eu consegui a chave via e-mail pois acredito eu como já exposto, com fluxo menor o sistema me enviou o e-mail em tempo hábil e de forma correta. Vou testar mais vezes o uso e na medida que for se tornando mais estável/confiável em melhoro a nota e repasso o meu feedback. Abs",3,,
"difícil conseguir,quando consegui foi o bronze e eu precisava pelo menos prata",3,,
"No primeiro login, quando redireciona para um navegador, não funcionou no Chrome, somente no Firefox",3,,
Estou a quase 5 dias tentando fazer o reconhecimento facial e aumentar o nível e só dá erro!!,3,,
O reconhecimento facial é muito dificil,3,,
O app mostra muita instabilidade na hora de fazer o reconhecimento fácil nao completa tem muitas falhas nao consigo nem me atualizar meus dado,3,,
"Baixei, mas desinstalei pois o aplicativo direciona pro acesso on LINE. Onde funciona perfeitamente, cadastrei facial e tudo mais sem problemas. Só não tem necessidade do app, sendo que no fim das contas vc vai fazer tudo On LINE. No site.",3,,
muitos bugs com o acesso nós app que usam a conta gov e é muito fácil bloquear ela por coisa besta e ficar sem poder utilizar para os serviços,3,,
"Excelente app, documentos digitais serão o futuro. Falta apenas o título de eleitor e o novo RG",3,,
"Burocracia no modo de entrar... Perca seu acesso e descubra. E agora com séries bronze, prata e ouro...",3,,
"O app é relativamente simples. Mas a questão da validação facial não é um problema. Se a pessoa estiver em um ambiente bem iluminado, a validação ocorre rapidamente. Dou 3 estrelas por enquanto, até que tenhamos acessos de forma digital a outros documentos, não somente o CPF.",3,,
"Não funciona, ""reconhecimento"" facial faz o usuário repetir o processo várias vezes no final condena a selfie por falta de iluminação, o que não é o caso. Já tentei com um k11+ e um redimi 6 pro, ambos com câmera prefeita totalmente calibrados em ambientes diferentes com luz natural, luz artificial, luz branca, luz amarela e nada de funcionar. Foi ilusão, perdi meu tempo.",3,,
"Para efetivar o cadastro foi necessário repetir o processo por diversas vezes, captura da Cam em todos os acessos é algo desmotivador, uma vez que já efetuado o cadastro e tirada a foto. Para que no final o usuário seja informado que não tem sua carteira de habilitação digital. Não achei nada produtivo e interativo",3,,
Estou achando muito difícil de entrar nesse aplicativo pois as opções não tem nada haver com o meu celular número antigo de celular que eu não consigo trocar para o atual,3,,
"pouco tempo para os movimentos, e, apresentava erro na leitura. Muita dificuldade para conseguir registrar a leitura facial, eu tive que tentar muitas vezes até conseguir executar o processo. Mas, finalmente, está feito e registrado.",3,,
"Eu consegui instalar para obter o registro do meu veículo . Ainda não tentei. Aliás, quando procurei a opção não achei. Tenho carteira e título de eleitor com foto e digitalizado. Se conseguir amanhã, faço uma reavaliação. Ficaria muito feliz se conseguirmos. Sendo do grupo de risco (idoso) será, com certeza uma ótima ferramenta para mim. Boa sorte para todos nós nessa fase de grandes adaptações.",3,,
"O que a gente faz quando nem o reconhecimento facial funciona, e o QR code funciona em qualquer outra câmera menos no app para recuperar uma conta? (Edit) Consegui atualizar, tive que ir na área externa, no sol, mas não foi tão fácil, hein, por um momento achei que tinha perdido todo o procedimento, mas consegui, obrigada.",3,,
"Apesar de a ideia de unificar os documentos em um só app ser bastante boa, o aplicativo ainda precisa evoluir muito, atualmente só aparecem para mim o CPF e a carteira de motorista, seria ideal implementar no mesmo app o RG, carteira de trabalho, título de eleitor, carteira do SUS entre os outros milhares de documentos que os brasileiros usam. Tbm se faz nescessário melhorias no acesso ao app, uma autentificação por digital seria o ideal ao meu ver.",3,,
"Tive problemas com meu cel. cadastrado e ao tentar recuperar o acesso, mesmo estando com o celular em mãos, recebendo SMS de outras fontes, o código gerado para confirmação em 2 etapas não chegava e não me dava oportunidade de enviar o código para email por exemplo. Não há também um suporte em caso de problemas.",3,,
"Amigos analistas o software não está tendo uma execução adequada. Tá estranho. O processo de reconhecimento facial está muito ruim. Tela piscando logo na 2a fase do processo de autenticação, seleção de imagens. Agradeço o espaço para reportar a minha experiência.",3,,
"Caros: Estou tentando a validação em 2 etapas. Clico no link no PC para fazer validação em e etapas. Ai me indica que tenho que ter instalado o programa no celular, que eu já tenho instalado, e fica por isso mesmo. Depois de um tem tempo, novamente me aparece o link no PC ofertando a validação em 2 etapas, que não é possível realizar. (Além que os campos ""Logradouro"" e ""Bairro"", ficam impossíveis de preencher no PC, para atualizar o endereço. Agradeço uma posição tanto da página no PC e no celular)",3,,
"Perdi muito tempo até consegui chegar até a área de fotografar. Não é fácil, acredito que seja necessário fazer algumas retificações para que o usuário possa se registrar com facilidade. Muita gente não conseguirá fazer o cadastramento pelo fator da dificuldade de preenchimento dos dados.",3,,
"A autenticação por biometria não funciona, isso facilitaria muito o acesso. A autenticação em duas etapas também falha muito, muitas vezes o código por SMS não chega nunca. Ter que ficar escolhendo fotos, muitas vezes sem a definição necessária, ? muito irritante.",3,,
"Troquei de aparelho, não tenho acesso ao aparelho antigo e não consigo logar no app que está com a verificação em duas etapas ativo. Como o código só chega via aplicativo e não tenho ele logado em nenhum dispositivo, não consigo acessar. Passou da hora de disponibilizar esses códigos via SMS ou a possibilidade de ativar a verificação em duas etapas através de outro app, como o Google Autenticador.",3,,
"Bom dia! Tanto este aplicativo quanto o Meu Inss estão apresentando esta mensagem: ""403 Proibido Pedido proibido por regras administrativas"". Mês passado não tive problemas, mas neste mês está difícil. Já desinstalei e instalei novamente e continua com este problema. Vocês poderiam me ajudar?",3,,
"O acesso para cadastro é difiicil com muitas exigências documentais. E, também nos bloqueiam por mero discuido e, vc fica sem chance de recuperação de senha, cujo nivel de exigência para recuperação é mais dificultoso e sem precedentes - impraticável!!!!! Tornem mais simples os acessos!!. Sobretudo a recuperação de senha de acesso. Facilitem!!!! Obrigado.",3,,
"o app é bom! mais essa validação facial precisa melhorar,vc não pode ligar o flash da câmera e precisa de uma iluminação impecável a virada do rosto quase não deu crt AFFF horrível nesse sentido! Continuo sofrendo com essa validação facial, coisa que eu já tinha feito quando baixei o carteira digital e agora tá dando big d novo depois que o gov.br afffff",3,,
"31/05/2021 às 19:50. Acabei de atualizar o app, consegui validar a foto e a digital e acessar o app. Fiz o comentário abaixo pela manhã. 31/05/2021 pela manhã. Péssimo, não válida as fotos coletadas do rosto, da erro de validação ou digitais incorretas. Resumindo, não consigo acessar pelo App. Vou dar 3 estrelas, se daqui um ano for tudo aos conforme. Reavaliarei o app.",3,,
"Fui cadastrar minha avó no app e foi muito difícil fazer a validação facial com a câmera frontal. Poderia ter a opção de fazer essa validação com a câmera traseira. Não é todo mundo que tem a estabilidade de segurar um celular e fazer os movimentos que pedem, se usasse a câmera traseira quem estivesse segurando falaria os movimentos e tudo ficaria mais fácil.",3,,
"A captação da imagem facial é muito complicada, quase não se consegue, é tanto que quase se desiste. Também deixa ambiguidade, confundindo o pretendente ao documento. Bom dia!",3,,
